"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Sub-Saharan Africa (excluding high income)","SSA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.11408913135529","-1.33308959007263","-1.44244801998138","-1.61885190010071","-1.59575200080872","-1.79887795448303","-1.82432925701141","-1.98890864849091","-1.98758935928345","-1.81119692325592","-1.71924078464508","-1.69699263572693","-1.68417978286743",
"Sub-Saharan Africa","SSF","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.325054943561554","","0.514014363288879","","0.477989196777344","","0.555894732475281","0.244709223508835","0.109614260494709","0.0617349781095982","0.272127598524094","0.191135600209236","0.18475578725338","0.156031414866447","0.123737595975399","0.248113557696342","0.180133849382401","0.135052412748337","0.32161557674408","0.279920190572739","0.360651880502701","0.297468543052673","0.138965800404549","0.368671476840973","0.36712634563446","0.339944750070572","0.276601284742355","0.252305746078491",
"Suriname","SUR","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.0914219319820404","","0.17081980407238","","0.442086488008499","","0.494850069284439","0.326033353805542","0.114305287599564","0.129616141319275","0.511488795280457","0.556039929389954","0.60561341047287","0.44483208656311","0.383502691984177","0.380300343036652","0.340863466262817","0.356965273618698","0.516815304756165","0.411247223615646","0.414863556623459","0.430003643035889","0.296294182538986","0.362840116024017","0.414326220750809","0.3690465092659","0.369401544332504","0.353224784135818",
"Slovak Republic","SVK","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.644221544265747","","0.710790991783142","","0.848681509494781","","0.976482391357422","0.931504726409912","0.947524964809418","0.89995676279068","0.93112325668335","0.947436213493347","0.935453057289124","0.876306593418121","0.910946249961853","0.965979039669037","0.973016917705536","0.959501922130585","0.959563910961151","0.965466558933258","0.961435556411743","0.912068963050842","0.847067475318909","0.861327171325684","0.879534602165222","0.904362618923187","0.889783501625061","0.912476003170013",
"Slovenia","SVN","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.27535271644592","","1.20461094379425","","1.10754191875458","","1.13046002388","1.12496137619019","1.11238861083984","1.09229040145874","1.06961452960968","1.06297087669373","1.0173647403717","1.05512344837189","1.04863810539246","1.05691814422607","0.999778091907501","1.00185775756836","0.956069827079773","0.986833035945892","1.01090347766876","1.00673377513885","0.970165312290192","0.977372527122498","0.932139754295349","0.904861509799957","0.976333498954773","1.07909941673279",
"Sweden","SWE","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.51839065551758","","1.53684067726135","","1.57328855991364","","1.50778388977051","1.54860532283783","1.73924720287323","1.58447277545929","1.48571825027466","1.51013612747192","1.52016663551331","1.54603838920593","1.54272592067719","1.61295545101166","1.69035804271698","1.65803611278534","1.61101567745209","1.56545448303223","1.56508469581604","1.56944692134857","1.58079731464386","1.5590580701828","1.49804127216339","1.49274754524231","1.52612793445587","1.57483160495758",
"Eswatini","SWZ","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.32670652866364","","-1.23620164394379","","-1.46237552165985","","-1.4021463394165","-1.53022968769073","-1.46496891975403","-1.49486601352692","-1.25129222869873","-1.35168290138245","-1.31965696811676","-1.27179145812988","-1.32532727718353","-1.31542539596558","-1.28168439865112","-1.2620735168457","-1.33563554286957","-1.39337575435638","-1.43275570869446","-1.45139133930206","-1.36871898174286","-1.34368431568146","-1.32920229434967","-1.28953385353088","-1.22105753421783","-1.16463816165924",
"Sint Maarten (Dutch part)","SXM","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.122146733105183","","0.129361435770988","","0.0441329218447208","","0.113340295851231","0.0756622776389122","0.32329398393631","0.174468666315079","0.0870519354939461","0.0640959367156029","-0.00513157015666366","0.0398970805108547","0.10165674239397","0.0178980901837349","0.0508295893669128","0.0200760662555695","-0.0498686283826828","0.0784763544797897","0.157837554812431","0.187435284256935","0.192306637763977","0.312127530574799","0.48148387670517","0.630645036697388","0.596247971057892","0.556410670280457",
"Syrian Arab Republic","SYR","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.40375399589539","","-1.55923461914062","","-1.62586569786072","","-1.62320375442505","-1.62107467651367","-1.50578105449677","-1.50819897651672","-1.75781285762787","-1.78191101551056","-1.72432065010071","-1.69282829761505","-1.6966712474823","-1.80628085136414","-1.8442211151123","-1.83504939079285","-1.8783552646637","-1.92252731323242","-1.98698210716248","-1.9697140455246","-1.96841883659363","-1.99274742603302","-1.93074858188629","-1.91174566745758","-1.89541697502136","-1.85418260097504",
"Turks and Caicos Islands","TCA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.99362987279892","","-0.97202205657959","","-0.978057503700256","","-0.940512537956238","-1.10341620445251","-1.23052859306335","-1.3077164888382","-1.4184205532074","-1.45132219791412","-1.44590663909912","-1.39856195449829","-1.36032783985138","-1.35003161430359","-1.34274756908417","-1.37478041648865","-1.33087944984436","-1.33516001701355","-1.36306011676788","-1.37168288230896","-1.46530628204346","-1.4343535900116","-1.40327632427216","-1.41166150569916","-1.47125339508057","-1.43493866920471",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.986241638660431","","-1.12488889694214","","-1.12596011161804","","-1.38355255126953","-1.18086850643158","-1.231241106987","-1.22173345088959","-1.19514667987823","-1.0676943063736","-0.988219559192657","-0.978557884693146","-0.952039062976837","-0.903721451759338","-0.995809435844421","-0.904566287994385","-0.766875028610229","-0.70099675655365","-0.545822978019714","-0.625110149383545","-0.759019196033478","-0.730398118495941","-0.75061160326004","-0.793219268321991","-0.755017638206482","-0.782707870006561",
"Thailand","THA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.310659021139145","","0.382473677396774","","0.467802941799164","","0.321516633033752","0.218241095542908","0.126583278179169","-0.0982957854866982","-0.739193975925446","-0.562502324581146","-0.529666900634766","-0.455878525972366","-0.495821505784988","-0.405181705951691","-0.32114115357399","-0.429994702339172","-0.874908924102783","-0.969038724899292","-1.022944688797","-1.04547691345215","-1.017458319664","-0.846085667610168","-0.809261918067932","-0.789397776126862","-0.620351493358612","-0.450371354818344",
"Tajikistan","TJK","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.64583265781403","","-1.50525808334351","","-1.38280534744263","","-1.1117959022522","-1.14990878105164","-1.22227311134338","-1.26609790325165","-1.35194134712219","-1.29212081432343","-1.35568141937256","-1.33212602138519","-1.43107783794403","-1.38084805011749","-1.42240357398987","-1.5042804479599","-1.49567449092865","-1.56938183307648","-1.68984246253967","-1.72194194793701","-1.6990247964859","-1.79590904712677","-1.77792489528656","-1.70138382911682","-1.6736581325531","-1.63467013835907",
"Turkmenistan","TKM","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.57728278636932","","-1.65626657009125","","-1.69253444671631","","-1.93202567100525","-1.9572502374649","-1.98201262950897","-2.0011305809021","-2.08871555328369","-2.15612840652466","-2.10970687866211","-2.08251118659973","-2.04029369354248","-2.16572093963623","-2.25042843818665","-2.21650719642639","-2.25926470756531","-2.23770475387573","-2.17106986045837","-2.16016387939453","-2.15293836593628","-2.18394660949707","-2.02786159515381","-1.90989995002747","-1.94626450538635","-1.88326275348663",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.72341060638428","","-1.70044696331024","","-0.130789056420326","","0.267976731061935","0.165442883968353","-0.0935148894786835","-0.210176095366478","0.057441633194685","0.148541197180748","0.217161998152733","0.097796842455864","0.0616596676409245","0.132830247282982","0.0963445156812668","0.0911240950226784","0.148768439888954","0.186081275343895","0.220640152692795","0.342965990304947","0.321408063173294","0.356010109186172","0.36991474032402","0.450999140739441","0.489791989326477","0.433426916599274",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.226543545722961","","0.249043971300125","","0.217144221067429","","-0.0244121737778187","0.0618866458535194","-0.189794227480888","-0.0545144379138947","-0.0254304427653551","-0.171447739005089","-0.0302958749234676","-0.0469018258154392","0.29281359910965","0.321024298667908","0.336211621761322","0.458553701639175","0.663710832595825","0.661607205867767","0.642538845539093","0.60276859998703","0.65431421995163","0.632581472396851","0.689357697963715","0.787848353385925","0.850071787834167","0.870985329151154",
"South Asia (IDA & IBRD)","TSA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.687231183052063","","0.839022397994995","","0.566399753093719","","0.566648781299591","0.613744556903839","0.574701726436615","0.613131701946259","0.608323812484741","0.545622229576111","0.533641874790192","0.554204344749451","0.523346245288849","0.520742893218994","0.501116394996643","0.4822678565979","0.473095655441284","0.48047286272049","0.558126986026764","0.554587185382843","0.546069979667664","0.596668660640717","0.641143441200256","0.663207054138184","0.649312376976013","0.620708882808685",
"Tunisia","TUN","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.599355578422546","","-0.823301255702972","","-0.813736259937286","","-0.959111213684082","-0.920870661735535","-0.866649389266968","-0.950093030929565","-1.29791927337646","-1.37891387939453","-1.35054492950439","-1.35833787918091","-1.41616463661194","-0.370504289865494","-0.171652227640152","-0.0844910442829132","0.192878887057304","0.241306498646736","0.303652375936508","0.161945834755898","0.191409721970558","0.266348570585251","0.283747613430023","0.109903484582901","-0.248100206255913","-0.21289698779583",
"Turkiye","TUR","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.129760310053825","","-0.615934073925018","","-0.289199769496918","","-0.219570532441139","-0.0332707948982716","0.0132019305601716","0.000233756712987088","-0.0640953183174133","-0.0533245801925659","-0.0412864089012146","-0.0555260591208935","-0.0848165079951286","-0.136850699782372","-0.206933528184891","-0.251418113708496","-0.338507890701294","-0.367835342884064","-0.607129514217377","-0.705634355545044","-0.84590607881546","-0.834213256835938","-0.860594511032104","-0.85993480682373","-0.926404356956482","-0.860576987266541",
"Tuvalu","TUV","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.28616893291473","","1.30419409275055","","1.32083249092102","","1.17653274536133","1.03586626052856","0.46060311794281","0.587014853954315","0.783710896968842","0.746574640274048","0.801951885223389","0.741995573043823","0.721381723880768","0.715651512145996","0.661697506904602","0.712050259113312","1.04512572288513","1.0685795545578","1.08170676231384","1.08047962188721","1.12325739860535","1.18834114074707","1.17396020889282","1.18511700630188","1.20671474933624","1.22353219985962",
"Tanzania","TZA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.641581654548645","","-0.516356766223907","","-0.47222051024437","","-0.399259209632874","-0.42732772231102","-0.533582329750061","-0.363443344831467","-0.200293675065041","-0.142469882965088","-0.166212573647499","-0.160290315747261","-0.130868017673492","-0.141483932733536","-0.176013678312302","-0.203858226537704","-0.193490132689476","-0.222135826945305","-0.223375126719475","-0.278485029935837","-0.380523890256882","-0.521158754825592","-0.735241413116455","-0.714553892612457","-0.65319699048996","-0.533726751804352",
"Uganda","UGA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.891807198524475","","-0.855878174304962","","-0.993294954299927","","-0.930503964424133","-0.702457308769226","-0.724424123764038","-0.597283959388733","-0.445383280515671","-0.486063897609711","-0.509934663772583","-0.509125173091888","-0.518370270729065","-0.525404512882233","-0.49354612827301","-0.552047431468964","-0.585888147354126","-0.567825973033905","-0.647819936275482","-0.588559865951538","-0.680526971817017","-0.645140945911407","-0.71228814125061","-0.820718884468079","-0.799532294273376","-0.695845246315002",
"Ukraine","UKR","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.324850231409073","","-0.240636587142944","","-0.610850632190704","","-0.519448935985565","-0.589256763458252","-0.671051442623138","-0.28532487154007","0.0496412701904774","0.0641184598207474","0.0906661003828049","0.0590889118611813","-0.0839820206165314","-0.132440626621246","-0.2795430123806","-0.315425783395767","-0.142272517085075","-0.0868236571550369","0.00176708493381739","0.0149604445323348","-0.0306271463632584","0.0230735149234533","0.0889049544930458","0.070615366101265","-0.0233073923736811","-0.100543133914471",
"Upper middle income","UMC","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.829836368560791","","0.974659562110901","","0.989812433719635","","1.05434656143188","0.992518246173859","0.842710494995117","0.885737657546997","1.03071081638336","1.04552268981934","1.06214451789856","1.10579407215118","1.14654517173767","1.1214314699173","1.0609667301178","1.08520102500916","1.10781645774841","1.14334154129028","1.16300630569458","1.1673538684845","1.19108092784882","1.22502756118774","1.30677044391632","1.28641426563263","1.28492343425751","1.28379380702972",
"United States","USA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.34866082668304","","1.33687722682953","","1.31016671657562","","1.34456813335419","1.33822762966156","1.327751994133","1.29452359676361","1.1016218662262","1.10981047153473","1.14426684379578","1.09722805023193","1.1336270570755","1.12696576118469","1.16158699989319","1.10298919677734","1.0712331533432","1.10990250110626","1.11048436164856","1.0074782371521","0.995457410812378","0.905181586742401","0.856265664100647","0.87688934803009","0.860348105430603","0.877519071102142",
"Uzbekistan","UZB","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.60037040710449","","-1.75848841667175","","-1.83338677883148","","-1.8093113899231","-1.76460289955139","-1.78085947036743","-1.93023896217346","-2.07179737091064","-2.11763787269592","-2.10014271736145","-2.10261058807373","-2.08567190170288","-2.12443065643311","-2.0335488319397","-1.9666668176651","-1.91344571113586","-1.95627927780151","-1.88692986965179","-1.79745352268219","-1.62735140323639","-1.65221631526947","-1.53147614002228","-1.39758455753326","-1.33092367649078","-1.30965662002563",
"St. Vincent and the Grenadines","VCT","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04067647457123","","1.05622112751007","","1.05573093891144","","1.02382504940033","1.07111537456512","0.679108440876007","1.08610773086548","1.06227540969849","1.04314303398132","1.06916379928589","1.03036606311798","1.13384974002838","1.02087604999542","1.01553082466125","1.02640640735626","1.1548445224762","0.968534409999847","0.954605221748352","0.94376927614212","0.854299366474152","0.897467851638794","0.906195104122162","0.867416083812714","0.849572598934174","0.831284880638123",
"Venezuela, RB","VEN","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.093646302819252","","0.114986144006252","","-0.0687929019331932","","-0.462428361177444","-0.439825713634491","-0.598475635051727","-0.637349963188171","-0.622201085090637","-0.745731115341187","-0.752219378948212","-0.853539109230042","-0.870534300804138","-0.934033572673798","-0.906963706016541","-0.951655030250549","-1.08385908603668","-1.09116637706757","-1.13540399074554","-1.21793925762177","-1.43971180915833","-1.42963433265686","-1.51546669006348","-1.61773121356964","-1.54475474357605","-1.5313206911087",
"British Virgin Islands","VGB","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7609001994133","1.15323007106781","0.782868325710297","0.744717001914978","0.746175408363342","0.743839979171753","0.767428874969482","0.784417808055878","0.800454020500183","0.783408939838409","","","","","","","","","","",
"Viet Nam","VNM","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.08749449253082","","-1.34771287441254","","-1.23829925060272","","-1.44881856441498","-1.47438275814056","-1.33793187141418","-1.40304481983185","-1.53845131397247","-1.52694940567017","-1.49671363830566","-1.4826385974884","-1.49696779251099","-1.45916306972504","-1.42006897926331","-1.36654543876648","-1.37489593029022","-1.35883224010468","-1.37323105335236","-1.41349077224731","-1.47091710567474","-1.40485322475433","-1.37661600112915","-1.30874562263489","-1.28640735149384","-1.24185371398926",
"Vanuatu","VUT","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.628802180290222","","0.639759063720703","","0.639512836933136","","0.810420453548431","0.73251885175705","0.27673327922821","0.195848137140274","0.454070419073105","0.392457008361816","0.478367477655411","0.505319178104401","0.496133357286453","0.427274107933044","0.395672678947449","0.437832355499268","0.591267049312592","0.592905163764954","0.663929641246796","0.694491624832153","0.51628303527832","0.641337275505066","0.648328363895416","0.719443202018738","0.585711419582367","0.627497434616089",
"World","WLD","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.736145615577698","","0.674378454685211","","0.796699821949005","","0.758520305156708","0.75319230556488","0.683035671710968","0.637201309204102","0.637410521507263","0.608309805393219","0.575985312461853","0.539696216583252","0.434222996234894","0.402175754308701","0.349973142147064","0.402454197406769","0.665026843547821","0.735857427120209","0.774500846862793","0.776602804660797","0.783751666545868","0.786802053451538","0.778863787651062","0.74893718957901","1.00208926200867","1.01960289478302",
"Kosovo","XKX","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.69988143444061","","-1.26876902580261","","-0.738669097423553","","-0.390101492404938","-0.321591943502426","-0.361318320035934","-0.372446328401566","-0.505195736885071","-0.31247279047966","-0.313796252012253","-0.116848014295101","-0.180995032191277","-0.236089617013931","-0.223774790763855","-0.250489383935928","-0.201402097940445","-0.150895148515701","-0.148736447095871","-0.115523867309093","-0.137849971652031","-0.116050012409687","-0.160262569785118","-0.0842717438936234","-0.0566455610096455","-0.0888094082474709",
"Yemen, Rep.","YEM","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.681765139102936","","-0.777622282505035","","-0.801567316055298","","-1.16135859489441","-0.892346799373627","-0.965285062789917","-1.04973876476288","-1.18712043762207","-1.11243689060211","-1.2209724187851","-1.27136433124542","-1.3312314748764","-1.39367055892944","-1.35484611988068","-1.33372068405151","-1.30112385749817","-1.52349162101746","-1.69030523300171","-1.69112706184387","-1.75979864597321","-1.78001618385315","-1.76369047164917","-1.68072128295898","-1.61970317363739","-1.55021691322327",
"South Africa","ZAF","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.841138541698456","","0.846977770328522","","0.746240437030792","","0.659822225570679","0.700217008590698","0.715736925601959","0.649010360240936","0.651613116264343","0.578765213489532","0.575648128986359","0.570525586605072","0.602090120315552","0.590838611125946","0.5821533203125","0.600654542446136","0.640296518802643","0.648553431034088","0.648330509662628","0.630274713039398","0.63723361492157","0.643925607204437","0.690293967723846","0.783295750617981","0.723274409770966","0.744892179965973",
"Zambia","ZMB","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.334019482135773","","-0.483754485845566","","-0.413114339113235","","-0.317013323307037","-0.366780430078506","-0.444224864244461","-0.430345922708511","-0.207338288426399","-0.206985205411911","-0.161100178956985","-0.300323873758316","-0.243015319108963","-0.170420810580254","-0.132826566696167","-0.106101609766483","-0.109524846076965","-0.0665627419948578","-0.300710409879684","-0.335766673088074","-0.336247116327286","-0.30962148308754","-0.429177761077881","-0.372968107461929","-0.0794507637619972","-0.0479462631046772",
"Zimbabwe","ZWE","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.611550152301788","","-0.789812207221985","","-1.08538794517517","","-1.36336076259613","-1.43119192123413","-1.55357718467712","-1.67494142055511","-1.53924381732941","-1.57152092456818","-1.54903090000153","-1.53921008110046","-1.47518157958984","-1.46376252174377","-1.47196817398071","-1.38633239269257","-1.25700736045837","-1.16633772850037","-1.1791604757309","-1.1963711977005","-1.13737499713898","-1.1648313999176","-1.11459863185883","-1.14104509353638","-1.10950314998627","-1.09263300895691",
